pose,frame,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
Trikonasana,frame_0014.jpg,319.853,194.79727,319.04483,189.07483,314.90152,193.30109,324.97998,179.57541,313.54126,192.0035,343.1797,164.69112,326.83398,203.60115,337.08554,126.15706,332.9041,236.99973,322.70825,95.27318,330.39334,272.1397,395.2803,203.88965,375.16428,219.00272,406.5887,249.01776,343.70218,255.63293,427.7647,295.2076,329.81302,291.52792
Vrikshasana,frame_0000.jpg,376.85785,116.93637,380.96542,113.641914,373.23358,112.75595,386.16705,116.87195,366.34042,114.35784,395.23727,142.16757,352.53098,137.62016,398.78113,172.99084,341.75015,167.53888,391.81366,195.52338,349.25,190.43666,380.88135,199.83746,352.30835,195.8333,374.86975,241.25433,340.80136,227.88052,375.04242,283.17816,344.22263,262.7622
Vrikshasana,frame_0001.jpg,387.07544,118.3681,391.3798,115.42325,383.31012,113.772995,396.71286,118.32152,376.12982,115.11418,403.88132,143.96576,361.2801,136.95195,405.0998,174.21735,352.95743,167.09866,394.51096,197.41376,361.1758,193.96458,381.2116,199.95137,354.20663,193.00159,377.35144,240.53793,354.646,215.02005,374.1782,284.66068,366.84576,246.41632
Vrikshasana,frame_0002.jpg,391.78735,121.166626,395.2538,118.005325,387.91473,116.59273,399.08542,120.02739,378.87744,117.2946,407.64163,143.53847,364.77478,140.07364,408.7732,172.85837,358.9653,174.30421,398.8566,199.25716,352.9437,201.94333,386.80508,196.56824,359.54333,190.23961,373.99377,235.3456,347.4739,209.92966,372.31653,280.84186,359.44995,241.05365
Vrikshasana,frame_0003.jpg,396.52313,122.74689,401.17963,119.785736,393.0295,118.13646,406.24533,121.625595,384.91656,117.83185,410.03247,145.02922,370.68268,139.59854,412.60175,176.00247,354.90695,169.96254,401.08224,199.14557,350.02866,197.94168,388.27814,194.2625,365.0573,189.85661,381.6922,238.38373,368.31265,226.5564,368.63486,278.6247,374.01572,263.3656
Vrikshasana,frame_0004.jpg,402.3556,121.358475,406.57056,118.26651,398.73367,116.59787,410.61942,119.8669,390.15845,116.033295,413.97952,143.32173,374.66693,137.69334,417.1119,172.81903,361.1716,169.53723,419.06436,198.81876,357.68567,197.78438,389.12738,193.93161,365.63004,188.70953,382.9636,235.28549,366.69537,217.75143,370.69592,276.2845,371.73532,251.15244
Vrikshasana,frame_0005.jpg,409.56,123.22519,414.08472,120.15277,406.0365,118.31999,417.28613,122.8064,396.18402,118.36049,418.1903,147.84479,379.39996,140.47601,435.89548,176.184,365.6556,168.4214,449.80685,196.58104,362.74463,198.39941,388.56326,198.91872,366.0791,194.34967,385.2457,238.51286,374.87994,228.60751,373.43896,277.09198,376.8677,265.45547
Vrikshasana,frame_0006.jpg,411.1663,121.5419,415.86066,118.72598,407.79398,116.098145,420.0979,121.82916,399.1302,115.663155,425.13745,148.15384,378.7826,136.42282,436.98465,174.67322,361.26797,163.3688,449.9566,198.22226,355.44894,193.25206,389.20798,197.19768,361.12665,187.40831,380.89825,237.73659,355.4196,207.36731,374.29782,278.259,364.85922,234.67287
Vrikshasana,frame_0007.jpg,398.73282,115.50457,403.21234,112.460884,394.76987,110.60333,408.2293,116.16498,386.90884,111.9963,416.95123,143.61285,367.47223,134.28154,429.05133,169.74065,353.34937,159.72855,443.8468,193.03732,364.21567,180.80534,387.22678,196.44104,357.5333,188.59955,380.15225,234.76918,355.99197,206.66592,374.9748,279.0863,368.63794,235.87296
Vrikshasana,frame_0008.jpg,387.05273,114.73787,391.5864,111.65055,383.08914,110.13028,397.64175,114.85437,376.33215,112.38016,410.5158,138.0763,361.9209,135.47462,418.51144,160.38095,359.02017,165.61813,416.53983,175.65991,374.3745,171.4449,388.6247,194.5181,356.96686,187.54675,377.98608,235.30899,345.02435,202.8717,375.83987,280.1783,361.8403,227.6145
Vrikshasana,frame_0009.jpg,382.36578,114.65638,386.3504,111.09887,378.21182,110.29016,392.11987,113.74411,372.09705,113.26674,407.94812,137.19955,359.23868,136.45401,418.02072,161.63852,358.22537,167.49084,400.58997,164.58517,377.40363,165.02896,385.61133,194.72104,354.25983,188.5044,376.7422,233.98874,347.8178,204.87102,375.32413,282.36102,365.37186,234.07579
Vrikshasana,frame_0010.jpg,384.68796,113.403885,388.3972,110.08626,380.83926,108.931755,393.34592,113.50366,374.03256,111.4373,409.9787,136.68127,359.1079,132.79779,417.28445,157.1242,355.89624,160.35529,394.09274,150.62817,374.26788,156.20697,390.62332,194.69406,357.03934,187.02063,378.4533,234.24025,344.9797,201.44211,382.44135,282.12775,365.66925,228.03015
Vrikshasana,frame_0011.jpg,385.8229,113.12398,389.53244,110.05124,382.30307,108.56388,393.96866,113.569,375.2061,110.63682,410.51633,135.91376,358.9843,131.78462,418.02,154.87436,356.53363,158.51059,394.6742,151.15828,376.77502,155.54625,391.29193,193.87103,357.14267,185.92606,377.89774,234.11565,342.3189,200.05865,383.02628,281.60355,364.45877,225.20901
Vrikshasana,frame_0012.jpg,384.7185,113.16863,388.3404,109.89587,380.9481,108.61251,392.58734,112.88483,374.16223,111.37561,408.67728,135.03761,359.81152,134.46104,416.021,152.53444,358.84985,162.32405,393.51947,150.08551,376.85623,156.98651,387.62842,194.856,355.43964,187.6544,375.2165,234.68008,341.1926,200.54149,376.47656,284.29456,360.1182,227.69049
Vrikshasana,frame_0013.jpg,382.83234,113.74941,386.6779,110.518906,379.0787,109.2592,391.57376,113.94937,371.9338,111.69622,409.04718,136.04587,356.4469,133.91954,417.57077,154.09717,356.65112,161.55798,393.4459,151.68988,376.75525,156.84311,389.8412,195.90593,354.95825,188.69106,378.21448,235.2598,342.10837,201.78946,382.58496,283.18506,365.37073,227.138
Vrikshasana,frame_0014.jpg,385.0688,113.33313,388.8185,110.19577,381.41724,108.82427,393.18854,113.82108,373.97208,111.22609,409.75778,136.37865,357.19858,133.33089,419.28308,154.43651,356.38474,159.85599,395.59985,152.52531,376.83908,157.92786,388.4349,195.90295,353.87015,188.62085,378.3524,235.53513,343.21722,203.58792,381.59042,282.15085,364.2784,229.1528
Bhujangasana,frame_0000.jpg,334.67242,244.11182,332.38113,241.66895,337.1134,241.30154,323.49423,234.55977,337.30154,233.46043,311.93097,233.10715,322.65927,234.81119,326.37238,260.4385,331.99805,272.0979,344.7841,279.453,351.94415,283.00586,251.5069,250.82281,257.35367,248.62134,237.57379,283.42786,239.94022,291.2035,189.80994,262.26254,189.05472,276.9193
Bhujangasana,frame_0001.jpg,346.23523,259.3409,346.40845,257.4985,348.19556,255.59903,340.47552,245.49933,344.311,241.0329,326.20233,238.98354,326.67633,237.80493,333.05414,262.66052,335.66617,271.20224,349.59445,287.5271,361.86603,292.77884,260.50168,255.642,259.18674,251.14862,237.86528,287.54422,233.35016,289.40173,187.30301,264.50623,184.93738,272.43167
Bhujangasana,frame_0002.jpg,361.28943,235.26987,362.38788,232.3787,361.44647,230.38643,354.0573,227.37616,352.9304,222.89565,334.3602,236.26694,342.30847,231.12627,334.1921,265.08432,340.99963,265.66678,353.14832,289.4328,360.37012,289.43573,277.86932,265.49646,281.28223,258.19412,235.93582,283.4845,236.42133,283.49628,178.43826,278.99393,180.36626,284.35803
Bhujangasana,frame_0003.jpg,362.04492,236.52277,364.3847,233.19885,360.78204,231.43529,358.538,231.12772,349.4207,226.59537,337.5658,246.43903,339.81564,239.50151,337.6294,275.1993,339.5492,271.00943,355.4768,290.90527,358.6422,287.4965,279.40634,277.8644,279.24063,269.9007,231.4739,286.44638,232.30139,285.7293,179.79553,284.87192,183.398,288.21448
Bhujangasana,frame_0004.jpg,359.49454,232.53268,363.08508,228.91339,357.29514,227.49861,359.8066,228.16339,345.59833,224.38193,339.42563,246.55493,336.6258,241.01122,339.43817,275.958,339.28464,275.12582,363.11646,289.85187,368.0875,288.1289,279.42474,279.57983,276.13785,272.03906,224.8621,287.15546,225.1011,286.2627,173.76799,288.0695,179.20497,289.9583
Bhujangasana,frame_0005.jpg,371.84943,249.93292,374.84927,245.9654,370.6895,245.26407,368.76596,242.76218,358.32565,240.44162,345.66666,253.57407,344.12054,256.16318,347.86285,281.7519,346.2325,297.29282,373.4269,279.9229,372.01367,283.45,281.91626,277.40952,279.85333,273.66785,231.9985,281.65942,231.44955,285.9013,182.0033,277.9339,188.35878,285.6148
Bhujangasana,frame_0006.jpg,378.5778,254.6818,381.7202,250.02258,376.32553,249.80786,376.34076,245.62201,363.5454,245.05682,352.23737,257.2928,349.79633,259.09064,347.32455,288.29907,349.0859,300.7432,374.8425,283.78452,372.15906,283.3029,282.12793,277.78616,280.01785,273.14624,233.1626,283.53662,233.95741,285.34695,180.22047,281.70068,186.76657,286.72018
Bhujangasana,frame_0007.jpg,373.21094,254.04227,378.4425,251.3724,372.1351,248.83963,377.45407,250.57077,361.7497,243.90808,355.58868,262.07556,348.19794,258.6623,353.97192,284.96307,347.7658,293.58188,373.58145,278.74142,372.29675,286.4628,290.0973,281.90402,284.17358,275.24246,240.92331,285.582,235.83517,285.0228,184.86836,277.88718,191.51564,282.35474
Bhujangasana,frame_0008.jpg,358.90085,263.39017,364.35712,261.97607,359.36496,258.8213,366.8797,261.4839,353.67804,253.30823,353.15527,267.27277,341.34268,264.14072,358.9832,280.83038,345.30026,292.6877,374.80865,280.18466,375.03244,288.63193,292.33054,276.39288,283.78674,268.95074,238.84503,288.513,228.11969,285.30002,183.66705,278.2452,186.97296,279.02792
Bhujangasana,frame_0009.jpg,362.79248,256.3044,366.0126,254.6579,363.41736,252.09064,363.08356,253.12073,356.70258,246.57654,348.8218,260.2746,343.41983,256.535,352.78836,280.6466,347.07742,288.39374,374.1906,280.7039,374.19852,286.98502,291.15192,274.34766,286.8952,266.91315,239.48344,287.06635,234.0903,282.68384,188.67487,281.07965,191.73407,279.57675
Bhujangasana,frame_0010.jpg,349.27792,236.54295,353.38995,235.98181,348.52576,232.21585,358.0452,239.16553,344.99866,229.77292,355.32797,257.2108,332.69275,235.0595,359.7433,279.52313,296.60843,242.2157,371.06537,278.35855,284.32272,255.36633,301.25635,278.12466,288.01837,263.0126,252.94705,289.65683,243.2343,276.32324,197.91333,279.7323,196.80441,270.12244
Bhujangasana,frame_0011.jpg,346.50226,233.40608,351.24713,232.4565,345.80768,228.72108,356.47058,235.43132,341.89594,225.87929,353.0861,254.27686,329.34796,233.29312,359.24747,278.22632,291.59723,242.57489,370.64966,279.9584,272.49234,255.12173,299.92523,279.97427,286.1822,265.60385,250.33176,282.11005,239.53937,270.60318,199.27573,276.71555,199.018,269.51492
Bhujangasana,frame_0012.jpg,346.13712,233.59137,350.25647,232.60486,345.21582,228.85071,355.45203,235.3122,342.00653,226.2316,352.52133,254.30447,329.91812,232.29776,357.66745,279.375,290.73337,240.38878,370.3357,280.9289,270.01947,249.22919,298.84448,276.28445,285.63174,261.63388,261.46695,285.85883,249.6774,271.98483,208.04173,272.91232,203.61893,261.62848
Bhujangasana,frame_0013.jpg,343.62518,234.09505,348.72864,232.55095,342.53745,229.23987,355.86566,234.45285,339.59357,226.01459,352.00024,252.7203,328.30872,232.85912,358.90598,278.49884,290.18433,243.44127,369.35873,280.27713,265.78534,250.27042,295.17102,273.56784,281.68845,259.83252,255.99684,286.7674,245.6885,275.43137,204.64883,271.72998,204.88756,264.4776
Bhujangasana,frame_0014.jpg,343.24643,233.94333,348.1434,232.36855,342.4599,229.35544,355.1798,234.53935,340.14655,226.75879,352.0392,252.24088,328.3506,234.29704,359.3377,277.69818,287.8491,244.65012,369.72162,279.49323,259.51913,243.67453,295.9803,273.18127,282.49847,260.27756,256.57465,287.09442,245.38666,276.7667,206.56061,270.28665,205.75851,263.3702
Padmasana,frame_0000.jpg,312.5763,216.0122,316.00226,212.95078,309.13818,212.03946,318.9898,211.24217,299.16522,208.73724,318.4544,223.62457,287.48752,225.03702,328.29364,245.27936,288.92133,254.48505,327.69418,261.60468,302.61435,280.18823,311.3185,265.59302,290.2028,267.9583,331.48972,280.3278,306.92184,282.5459,324.99176,290.73538,312.70932,293.90552
Padmasana,frame_0001.jpg,315.82257,215.37613,319.46802,211.46217,311.7774,210.55174,322.68997,210.48727,301.82736,207.8776,321.25006,225.29736,289.959,223.24362,326.66928,252.59705,288.6036,252.40158,317.92517,276.41464,299.7489,281.0578,312.16104,269.19022,289.84473,268.95212,322.2989,271.43936,287.82428,271.20145,322.7072,288.78967,287.74408,289.41425
Padmasana,frame_0002.jpg,316.50174,216.60988,319.6179,213.04004,313.1326,211.9469,322.55017,211.8942,303.94604,208.59523,324.61584,226.52124,288.54166,223.82515,331.54337,252.88953,283.669,251.44937,322.9117,272.67258,295.94077,274.724,317.00577,268.14233,291.16165,267.889,328.56888,282.7186,288.1252,282.82462,327.2734,292.60434,283.41446,293.41168
Padmasana,frame_0003.jpg,308.33435,218.46635,311.80176,214.95207,304.97952,214.08025,316.07306,212.11508,296.5948,209.7279,321.45422,223.69139,282.75436,223.59526,332.09332,246.62039,274.89734,251.33713,327.06537,259.1017,293.4752,264.97043,314.15884,268.1645,287.2574,269.1134,328.44406,281.88483,288.96573,282.84442,320.74332,295.18723,287.46027,295.51178
Padmasana,frame_0004.jpg,304.63635,211.08891,308.12952,207.45317,300.45944,207.11346,312.72467,207.65302,291.77258,206.56027,317.92383,223.7074,280.27472,224.52576,327.418,246.29816,272.9032,252.54517,326.50412,256.69052,293.3838,264.3721,311.50397,267.42343,284.5584,268.61078,325.239,276.19257,281.15604,277.23578,318.06116,290.54053,275.03253,290.25098
Padmasana,frame_0005.jpg,302.3448,204.25381,306.26337,200.89542,298.30002,200.45078,311.3364,203.25957,290.3805,201.91487,317.864,222.43869,279.38,224.2164,330.58914,245.81894,273.76144,253.07614,328.0088,261.61282,294.19086,267.10806,314.4409,269.6632,286.917,271.61777,329.81998,282.06528,284.24466,285.10812,325.65228,296.79312,280.76602,299.2652
Padmasana,frame_0006.jpg,303.66342,201.9167,307.6786,198.48355,299.8188,197.93723,312.70468,201.19695,292.07196,199.57372,319.89658,221.53032,280.13638,222.24492,334.53256,247.62543,268.62238,252.31439,331.16888,263.60043,283.99207,270.97223,314.94968,272.49274,285.8758,273.7751,328.24014,291.0701,276.06662,294.86423,326.38403,299.4946,267.5048,303.46463
Padmasana,frame_0007.jpg,305.09326,202.91261,308.9456,199.46936,301.14847,198.81136,313.11728,201.8182,293.45917,200.05702,317.72003,223.83832,282.1671,222.03375,329.42554,250.89124,267.03986,249.21817,337.3642,269.27466,259.57657,271.56097,308.67664,273.43567,285.38385,273.15186,326.37854,288.91486,295.6648,288.59232,323.97443,304.2586,290.09613,303.62463
Padmasana,frame_0008.jpg,302.93793,210.58789,307.12967,206.68372,299.1795,206.13521,312.80344,206.21483,292.64584,204.79572,318.43372,224.9617,281.78513,223.14084,327.46384,254.43893,266.25412,252.2248,334.4179,274.92368,257.6654,276.38336,307.74817,274.82166,282.8533,273.86722,317.5467,288.08438,275.19333,286.97104,317.20413,300.66782,264.33255,299.19214
Padmasana,frame_0009.jpg,302.27734,214.4092,306.76193,210.464,298.65314,209.53004,312.97452,208.05635,292.39752,205.66187,317.7356,224.04755,281.47015,221.1335,327.95245,252.20032,266.4677,248.87183,335.91586,274.11246,258.4054,275.2846,306.0891,273.799,282.13367,272.65625,319.1947,288.50662,283.70932,287.22678,317.71176,300.14877,275.17737,298.15033
Padmasana,frame_0010.jpg,303.04608,215.58128,307.35178,211.70459,300.18655,211.13725,314.60568,209.63318,295.07965,207.77411,321.75867,225.245,281.84283,221.97504,330.11224,254.6885,267.41916,247.70337,331.9664,271.24097,278.3252,261.99893,311.5661,268.62946,285.12576,267.11365,305.9294,283.6913,268.94193,282.07657,307.10077,294.22723,270.26785,292.16455
Padmasana,frame_0011.jpg,306.0984,213.95563,309.88483,210.19,303.29984,209.58005,316.02313,208.14049,297.97488,206.11964,322.7201,224.26169,284.5529,220.56116,330.70496,253.68298,271.495,245.2164,332.35303,270.69708,283.18903,257.59802,313.5246,269.13095,288.0426,267.76538,313.41507,280.3728,277.07162,279.00986,311.35233,288.97058,273.72073,287.21313
Padmasana,frame_0012.jpg,307.9945,214.34456,312.38583,211.26323,305.39365,210.04877,317.43967,209.55774,298.17664,205.80954,321.58362,224.12589,285.69284,219.75409,331.60712,251.95395,271.7245,245.40234,334.4648,270.62665,283.4273,260.37122,313.4153,270.40973,288.90488,268.95868,307.92947,288.7846,275.42587,287.3912,308.52286,286.00757,282.7599,282.2542
Padmasana,frame_0013.jpg,304.32242,217.46315,308.79465,214.19687,301.59775,213.26292,314.36224,211.75056,294.5071,208.54326,319.875,225.03114,281.9956,221.42236,331.10785,253.70984,269.79797,248.28317,333.3139,271.22644,284.154,264.68518,314.7661,272.5301,288.301,271.86487,312.09512,290.4895,274.14575,290.30673,318.8653,288.09515,285.3593,285.77112
Padmasana,frame_0014.jpg,302.1777,218.96576,306.2058,215.37938,299.24902,214.75452,311.89838,211.75803,292.42056,209.49321,318.59448,223.77063,280.55765,221.21939,328.94272,250.65051,269.5786,246.41446,329.4598,271.77493,284.98978,262.77008,314.93964,273.2355,287.71127,272.91525,315.52252,296.00763,273.4823,295.73322,322.08752,295.9812,280.6154,292.6588
Shavasana,frame_0000.jpg,238.79628,247.27026,237.98462,243.15834,232.78052,247.97241,240.31638,244.28082,226.91486,255.51889,250.10141,251.33829,243.35126,272.7146,271.96902,244.68457,279.41458,284.96713,277.88342,230.732,294.12524,261.38995,300.2097,266.57346,295.70294,280.21893,333.67065,244.31052,335.01505,256.10162,363.79297,274.29752,378.52963,283.52893
Shavasana,frame_0001.jpg,218.23541,257.86905,216.15141,254.55237,212.20963,259.48355,218.48798,257.72363,209.31096,269.69183,235.90158,267.2288,230.09854,281.26837,266.572,267.37048,267.36197,284.19498,286.76785,259.24734,285.3332,259.1383,290.831,274.4701,287.20612,285.3835,332.03815,246.62949,333.18997,253.53217,363.05054,273.46066,374.70508,277.17682
Shavasana,frame_0002.jpg,215.79279,270.0084,211.97897,267.15677,211.69559,271.10513,209.98735,266.48837,209.81775,276.86542,228.64886,271.3725,234.45122,280.24222,268.53345,275.61923,279.94812,282.49036,301.20612,261.06558,303.68518,261.4567,291.7295,268.1748,295.487,277.65408,347.65738,268.4313,354.90985,271.79828,391.09888,268.29587,395.70523,268.04178
Shavasana,frame_0003.jpg,214.28966,277.4877,214.65137,273.80377,211.77873,276.07086,222.72415,272.2997,216.01216,277.01743,237.5493,276.15897,230.14514,286.40985,272.02103,280.90158,269.619,300.1161,304.6456,277.61514,292.16058,279.84857,281.75504,279.14716,275.7818,287.03412,296.71268,271.1779,295.25232,279.32147,307.6354,267.23975,307.62024,274.97226
Shavasana,frame_0004.jpg,212.6986,276.73328,212.93193,273.34607,209.93019,275.6856,219.20306,271.1734,211.85085,275.817,231.12248,270.75354,222.43555,281.12186,265.00644,268.4249,251.60031,288.25922,298.9924,271.93924,272.29172,274.5643,272.8223,264.99197,266.5383,273.04968,291.3128,264.5869,289.40753,272.59723,308.94736,259.18097,308.06107,267.39157
Shavasana,frame_0005.jpg,215.55074,281.79858,214.87228,277.9508,212.82303,279.86664,220.02148,273.63895,214.95093,277.18018,238.43738,271.86432,228.53734,280.5298,264.66412,284.60626,244.72188,303.49686,276.11404,290.672,259.5655,300.83957,295.91193,269.5008,288.5159,276.09866,291.03897,273.88937,288.48868,279.88696,311.69342,279.77502,312.23373,284.5756
